umap1,umap2
8.579056,12.138863
-4.61392,5.9153314
7.32655,4.811453
-4.2010713,5.427231
9.167481,11.578135
-4.4019275,5.8364553
-0.98503214,8.346182
13.861599,12.230942
12.901789,-2.9225967
-3.9815543,5.8558006
13.902465,12.708004
-0.053053834,8.8644285
6.0646887,5.9019494
7.559994,-2.3774865
-1.5917832,8.841695
13.291507,12.219075
-1.2881628,8.973013
14.385522,11.77288
9.850746,11.707543
4.0182195,7.130696
10.975713,12.036589
8.128202,10.729112
0.34761503,7.4987707
-1.8248041,9.120872
15.199305,11.857548
-2.528352,17.935474
4.667669,7.9768624
-0.019196803,7.0471687
-0.043285158,7.5915556
8.108661,11.522632
-1.331109,8.325769
2.488966,13.725745
7.474174,4.9417863
13.974167,-2.7812726
14.478664,11.735277
-3.6434515,4.902221
6.0739446,9.226436
-5.3058634,6.4459634
3.444223,-1.4092348
4.308208,5.8101583
-0.854259,7.8563457
14.896038,11.5919895
12.020174,-1.7086587
-1.5075215,5.5631447
-1.7685628,8.220746
-2.6589625,5.509627
5.6572447,8.831847
-0.7671621,8.158523
13.436186,11.8169155
14.058705,11.211225
-0.4719679,7.7664943
12.940217,11.685674
-4.599694,4.847634
9.281575,12.390223
-2.592068,5.475324
7.131175,10.074218
-2.2445138,9.214086
14.058878,-2.7540977
-2.920399,17.853975
14.203932,12.01868
-4.3540382,5.25039
-2.8214493,18.494368
7.443234,10.4233265
-3.7134175,5.6174126
-2.0835497,9.800283
-4.0724263,6.0461144
13.29673,11.596276
14.141035,-3.0110586
3.1139786,-1.0729351
-0.44185758,8.241373
-5.326803,5.8452992
0.099140674,6.648362
0.105227865,7.027289
-3.9850016,5.9945865
-3.9575195,5.6902795
13.495511,10.895119
-3.898672,5.7777257
14.261245,-3.0513194
13.741236,11.9126425
12.65463,-2.7446537
-0.9231528,7.84206
8.165757,11.157889
13.014368,12.413433
8.411518,11.592172
-0.897549,8.340658
15.092598,10.780544
15.025767,11.579516
-1.5396745,9.254925
9.114818,11.099436
-3.1637464,17.630983
0.027831336,7.5188284
-2.8200982,18.2762
-1.1387206,9.153714
7.095475,4.9124823
-2.1921577,5.914646
-0.908729,7.6532645
8.453265,11.621849
-3.8329191,5.0856133
12.182853,-1.4607124
-4.215623,4.8012047
-2.5438483,8.537132
9.474723,12.206728
12.042894,-1.8655295
-2.1894932,5.9781604
-1.3906834,8.307256
7.359029,10.281361
9.096652,10.585442
3.5753462,5.511805
5.307645,5.4425097
-4.1295276,4.482239
8.974729,11.778863
12.83838,12.252947
-1.8499597,5.373131
-0.7294385,9.099482
13.261875,12.443479
14.156138,11.705025
9.53602,11.61976
8.632858,11.51161
-3.442393,5.3853683
12.299778,-2.183788
-4.1826944,4.6481166
-0.14555311,7.9192038
13.26524,12.266799
-7.0737047,5.7807245
10.14122,11.299489
-4.7720447,5.189146
7.122242,10.008444
12.527803,11.739228
0.38913095,8.345855
6.2921715,9.414114
14.047219,11.123813
0.5412125,5.8384604
-2.5604074,17.619383
7.6002336,-2.4147854
-6.920053,5.8330564
13.753061,12.065039
13.29846,12.265117
-7.0155725,5.923933
14.178814,-2.856586
8.584423,10.970781
0.029604107,8.373661
7.951255,11.692866
-2.770597,18.029264
-2.5457911,18.026384
-3.0138996,17.918344
-1.8706161,8.537188
-1.8583951,8.476856
-0.8214955,5.6949162
8.758938,12.338872
5.255058,8.355815
8.112609,11.067137
14.126671,11.622797
9.183988,11.398844
-2.9282832,5.40045
-2.9171598,18.503307
9.959935,11.216141
7.3460836,4.8540983
8.965992,11.874988
-3.482044,4.834419
11.603639,12.191898
-3.167477,17.857374
13.178378,11.72005
-1.8037678,9.168057
12.943748,12.02728
-0.83213043,8.778098
7.2862988,4.8871403
9.3390875,11.924044
2.0866604,5.7935395
6.9479933,5.120296
10.439913,11.995059
2.36953,5.7569814
10.327162,11.951922
6.4802475,5.760837
-2.9704428,17.506561
9.219818,12.241324
14.074262,-2.9512162
5.076999,8.349226
-4.560661,5.1751895
14.05011,11.265366
14.453612,11.488063
14.367741,12.358396
6.264359,5.6699357
-1.6521386,9.454207
14.141154,-2.9732633
-4.034125,5.559278
13.396075,11.929162
15.283591,11.699635
-0.5313603,8.071954
-4.5148983,5.0987644
5.907033,9.067935
12.323265,-3.1270413
14.179341,12.580473
-1.1484358,9.206475
-3.9082844,5.2990675
-2.5211718,18.274508
0.060646698,7.322369
12.896102,12.025242
7.5649295,4.8539004
-3.7743807,5.931058
3.3488946,-1.2815095
9.018605,11.812541
3.3410826,-1.2873981
-0.65941787,7.7493734
7.658411,-2.4768994
-2.3221395,9.721457
7.4361453,10.363
-0.028636668,7.6267123
3.0296147,-0.83795565
-1.5568206,11.215286
10.767107,11.821891
-3.5306582,4.9832582
-2.7796755,17.66413
9.392818,10.507899
14.70577,11.218538
13.124106,11.9557085
9.97894,12.040999
9.116498,12.077165
13.800281,12.318023
3.1075046,5.7319684
3.362809,-1.3244512
0.15909377,8.660112
5.532253,8.7428
-1.3718139,8.977755
8.9557085,10.460572
0.23383237,7.1998816
12.505824,-2.9592838
