vivae1,vivae2
-0.9106188,2.084378
-0.97611433,-1.3046108
4.181272,-2.478328
0.8528032,-0.4280143
-0.3893908,-1.6481122
-1.6243091,-2.115105
-1.6811494,1.5103363
3.2740936,-0.07068883
-0.78540313,-2.2812555
-1.732346,-2.3060296
0.74702483,0.32198933
-0.9060941,1.7433138
-0.6132335,1.3076499
1.4347639,0.037530288
-0.4081712,0.89309144
-0.59720224,1.2900736
-0.8511319,-0.6347519
0.30132693,-1.2495716
-0.4786206,2.326222
-0.74867475,2.1076384
-0.25682098,1.3604234
1.7969583,-2.2239232
3.3995814,0.33879882
0.2890643,-0.1571992
-0.83522916,3.1271052
-2.1475246,-2.1418006
-0.17525604,3.1500158
-0.641323,1.3451914
1.0754088,-3.5210974
-0.2238842,-0.5755203
-1.4499298,0.7720641
1.6494998,-0.4135604
0.3231459,-0.87133706
-1.0822064,-0.64871144
0.9139581,1.7025378
2.9067085,-0.5874146
2.6418934,0.16038555
-0.7196782,-1.1371884
0.30939075,2.8062603
-1.3125985,1.7237008
3.2893038,0.30053842
1.6457269,-1.6594106
0.08583717,0.87994134
0.9162598,1.0474985
-0.47933918,-1.1070945
-0.04447919,-2.2853475
3.3972614,-0.59117097
-1.4819715,-1.4969345
0.23478341,-0.9258238
0.92371565,2.9183736
2.0908153,-0.18387786
-0.7073918,-0.46255818
-2.8858573,-2.656243
0.8660684,1.5284076
-1.3739836,1.3679855
-1.3841828,-1.5281628
-2.519143,-1.4193277
0.6282212,-0.24365212
-0.29075003,-1.0176736
2.961592,-0.5130974
0.7905516,-0.66275847
2.0913973,-2.4599037
0.8473357,-0.24138555
-1.1693916,-2.0400095
-1.0251315,-1.2081566
-1.7702625,-1.9599917
-0.9463143,0.6253034
-1.1496567,-0.76442087
-0.031883426,1.9896733
-1.2020335,0.9608692
3.2530866,1.2590808
0.16560349,-0.39133647
-0.5401994,0.93420994
-1.3432242,-2.2546308
0.36958683,0.5702858
0.4918375,0.7350019
-0.40780038,-1.8946863
1.1404399,2.1328032
-1.0087094,2.0607772
-1.5008783,-1.2707615
-0.49743223,2.9916222
1.7291882,1.0960327
0.83391756,-0.10333119
2.1480303,-2.2551553
-1.4854152,1.6433411
-0.78350514,2.6549041
-1.3247288,-1.9546825
-0.55557334,-1.972202
1.7466189,-0.32254672
1.1699204,1.6902181
3.2404284,-0.8248838
0.10850615,2.417883
1.006921,2.0110874
1.1402718,-0.934384
-0.019430138,0.40161815
1.2235831,-1.295766
-0.9167793,2.6973767
-0.18361458,2.257448
-1.1521702,-0.6850606
-1.3586072,2.243789
1.1279247,2.5520034
3.2084363,-0.5018867
-1.4511812,-1.0653988
1.36276,-1.8495487
-0.04808975,2.2048738
1.1234757,2.3155274
0.80418766,-0.38278997
-0.6494819,-2.1086004
1.5263606,3.5203738
-1.0785012,-3.3121815
-0.33287895,2.3160355
-0.6408327,-2.6750898
0.013275415,2.285564
2.7325249,1.1689276
-0.78312564,1.2354219
-1.4429739,2.8329468
-2.3783293,-1.0424873
-1.7608368,-1.0061058
-1.6366686,0.9986452
1.9760892,1.0741986
-1.8429611,1.1892382
0.29784757,-0.8324969
0.3957113,2.2493732
-0.7531304,1.2002691
1.1991643,1.9603828
-0.6836971,1.6415515
0.2681429,2.4216175
-0.7434493,1.5205274
-0.45284015,0.7802032
-0.47431213,-0.3423452
-1.0068969,0.6829219
3.61805,-0.03410404
-0.74730235,-0.59355986
-0.55401427,1.5088376
3.3486912,-0.6355332
-1.0160712,1.6961119
0.9552952,1.424824
-1.351362,-2.243649
-0.17061442,2.6064103
-1.9508779,-2.395705
-1.358162,2.5152617
1.1439883,1.75991
-0.6080093,2.5356398
0.4282289,-0.098757535
3.508482,0.45884416
-1.1183945,1.2307085
-0.58771944,-2.0770457
-0.12918794,0.022814661
-1.1874945,-0.4815566
1.1617398,2.5908792
-1.1119698,-0.57214487
0.632889,-0.11040599
-1.2907385,1.9671735
1.09123,-0.103643425
-2.0867817,-1.3221433
-0.40084547,-1.5977204
0.29193965,2.7835357
4.292185,-0.84605396
1.2783699,-0.5869554
-0.24187535,1.6659476
3.503487,-1.7314621
-0.081363045,2.150978
2.9955878,-0.58700037
1.5413712,-0.7198969
0.7071526,1.5823087
-0.34273887,3.3915057
0.20457605,-2.3816555
-0.042070217,-0.519908
0.30586797,1.2378427
0.38417172,-0.67932904
-0.10185694,-0.48447418
2.1892486,-2.7678804
-0.18708691,-0.6116363
-0.4441381,0.84061337
0.60791856,0.48594978
-1.5997807,-1.7302722
-0.24642164,2.6216803
-0.26277423,2.3430324
-0.6378249,2.5064833
1.1261063,2.2897644
1.3346997,2.274374
0.71747226,-3.8123584
2.2471023,-2.5104003
-1.56897,1.4302329
-0.9151238,1.5596696
0.67091453,1.4592743
-1.156691,2.016761
2.2165453,0.74670804
0.68515855,2.6050677
0.8024145,1.3960851
2.9532077,-1.9617672
1.51731,1.7152132
-1.58854,1.088445
-1.3714368,-2.5219798
0.35324118,-0.03458882
-0.86926425,-2.7649937
2.4788487,0.25221813
-1.3685745,0.8481053
1.2191582,0.31642997
3.4012454,-0.60514134
1.2566222,-0.8781241
1.0430771,0.23330373
-0.48393613,-3.1263304
1.3328595,1.8768417
1.281813,0.1509611
3.1923296,0.35128888
-0.35866514,3.4166458
1.6444075,0.0342267
-0.29054174,-0.42631721
-0.99231833,1.785365
0.78922015,-0.9793396
-1.1545392,0.9401157
3.542515,-1.5864587
-1.6409727,-0.6026223
-1.0105286,-0.80833983
0.6228741,0.39533952
-1.5410688,1.7492049
-0.122909375,-0.74849594
3.5415854,-0.5908577
-0.028330617,-0.43168533
-0.59871686,1.1140617
0.57655376,0.008441672
-0.88976043,-2.723116
-0.18002158,-2.325144
-0.4763326,1.188718
-0.095901646,-0.7340152
-1.0050684,-2.7754395
-0.5746975,3.455245
0.057167463,1.3199071
-1.5490366,-2.2221336
1.1218108,-0.74896586
1.6487054,0.27000847
-0.46669888,-0.6003424
0.5351851,-1.0188138
-0.5309421,-1.9309138
0.65926796,1.8837155
-0.18429136,1.2781473
-0.99003106,1.7180299
2.3316634,0.9050696
-0.7078106,-2.248637
-0.7558161,2.472262
-1.5767646,-2.0427802
-1.4200155,1.8619624
-1.4940875,1.8995258
-0.015788198,2.4833949
-0.1616996,2.5902758
-0.3069352,2.3568916
2.0238075,-2.817619
0.013243765,2.3634117
3.4658375,-0.15421014
0.16412349,2.5359774
-2.1412225,-2.0373712
0.049201936,-1.0940423
2.7948573,-1.4299686
0.9402768,2.1782675
-1.2294754,0.49567083
-0.44976467,2.8358994
-0.24162108,-0.6688086
0.34142888,1.6244004
-1.2739071,0.9747639
1.5300965,-1.0758797
-1.1812382,2.7628782
-0.27110556,3.4048843
1.0319536,1.5100617
-0.5517567,-3.0105476
-1.658908,-1.0790833
-2.0137916,-1.3219382
-0.55258745,2.2580628
-0.6451939,2.871027
0.8219071,1.9279681
-0.6245524,1.4303638
0.29120845,1.1162752
-1.3940977,-0.56961864
1.0635445,2.0152898
1.025829,0.10915142
0.98359483,1.7939786
-2.0792246,-2.0277872
2.416851,0.93667495
-1.2363596,-2.512824
-1.3987634,1.0041183
3.4363422,-0.55366135
-0.3785578,-0.63715947
-1.0667667,-1.8419236
-0.58213544,0.67855215
-0.22034404,1.102641
1.2653795,2.3436499
-1.8177215,1.3685904
0.30912468,0.5571183
-0.39267358,3.01398
-0.3332056,1.409704
-1.62539,-1.8415914
-1.5153542,1.8177166
-0.89171726,1.7251967
1.5034713,-0.37427455
-0.92127305,1.5537585
-0.62547255,-0.38335744
-0.5574381,0.70781076
1.6480824,0.4180819
-1.636578,-1.5641716
-0.7522146,1.0978833
-0.871644,0.804556
-0.5321721,0.80994165
-1.2638013,1.9410886
-1.2068006,2.8349442
1.0068825,-0.2137058
-1.9456556,-1.2036593
-0.65308577,2.9487917
1.3503816,0.59800506
-0.6012846,1.2680281
-0.23928827,3.3094978
-1.5259167,1.5059266
-1.5111418,2.4488723
-1.3711716,-2.0340536
-0.9976551,-1.7068356
-0.35512498,-0.6169288
-1.9725289,-1.2462326
-0.89801687,-2.2710023
0.8732624,1.2447128
-0.25940636,2.206987
-1.5279255,1.0900338
2.501423,-2.6725116
-1.2844074,1.6202735
-0.90988356,0.87772703
-0.5016867,-0.4576928
-1.805909,-1.7556301
-0.9233661,1.2058773
-1.3092988,2.4935308
3.2924821,-0.4089186
-0.021060117,2.420575
1.4138728,-0.14802176
0.37415454,-0.16927291
-1.3412939,-1.6736242
-1.0187067,-1.8724543
0.3173095,1.9105514
-0.50149065,-2.0473661
-1.1337762,1.5206584
-1.0257038,2.1483319
-1.1640633,-2.424568
1.3835201,-3.8105822
-0.07457136,-0.40058067
-0.060558878,-0.40951058
0.20466515,2.8711326
-0.56942236,2.554437
1.6235915,-0.20237356
-0.42222536,-1.856467
0.70241135,1.2566991
2.1168044,-0.9881855
-0.7386146,-2.131315
-0.27804372,2.2198539
-0.7244417,-2.9216943
-0.53177804,3.160122
4.0758815,-0.5392202
0.8503332,-3.7990701
1.8835586,-2.5672789
-1.7038488,3.1056557
2.7400432,-1.3476588
-0.7328081,1.4889624
1.1947314,1.3916392
-0.12881738,-0.48593026
-1.2863492,0.7969744
-0.22154868,1.0472584
1.9871534,-2.5097566
-0.3481633,-0.47253388
-0.31626698,-2.9609745
-0.69293284,-0.62366366
-0.7824715,1.8297884
-0.8398057,-2.0144737
0.32399976,0.109705776
0.08780522,0.3409047
0.7078491,1.2749435
1.3526044,-0.48619053
-0.9067696,-2.2364721
0.856822,1.7573569
1.7601051,0.8781718
-1.0369371,1.2520732
1.0889397,0.70848525
-1.492061,0.9381976
0.3536117,1.4552311
-0.1087083,-0.54862803
-1.1239166,2.4013264
-1.4840375,-0.9753264
2.3102648,0.021092266
-0.48512107,-0.689414
-0.39821658,-2.5133884
-1.6114216,-2.4372206
0.14555287,-0.8994278
-0.80161685,1.5412527
-0.17238751,-0.30117583
-1.2207634,1.339414
-1.4361134,-2.4336157
-0.946945,-0.5033171
0.48448238,0.08538221
-0.71502036,0.9217135
-1.0586315,1.6385887
3.3812532,1.2923988
-2.395686,-3.2404914
-0.5815159,-3.4382799
-0.6574326,-1.8464403
1.5310711,0.36675945
3.0748935,-1.5486195
-0.5940777,-2.0497909
-0.73529005,-1.534076
0.52618825,-0.017977737
-0.35128573,2.460382
0.8144531,0.96632826
-1.5681484,1.4468509
-0.2991826,1.9923686
-0.3329106,0.56247044
0.7515886,-0.36067802
-0.90066975,-0.55087215
2.4415581,0.986753
-1.0503541,1.5411669
1.7450058,-1.6751416
-0.33678934,-0.30826336
-1.7317662,1.53773
-1.5540601,1.7101018
0.3547081,0.3415217
-1.1947645,1.2261015
-0.36129385,2.6245997
-1.4238119,-0.6184876
-0.32478267,3.1570358
-0.05654984,-0.48617768
-1.3236063,1.254843
0.25117463,2.434795
-0.21906528,0.57894695
-0.7882931,0.97967577
-0.445832,2.38756
1.4802172,0.16329327
0.7489035,2.6602988
-0.06274643,1.562043
-1.5119443,0.8329228
0.091751486,0.1664586
-1.9250212,-1.5800195
1.4632294,-0.7226418
-0.49155575,-0.49274758
0.25225657,-0.41954678
1.6828989,-4.0570602
-0.9657412,2.6323688
1.2997798,2.3787668
-0.18563074,-0.8968723
-1.0122823,1.5278277
0.11120229,2.2234244
0.85085547,1.2347121
-0.5487432,1.1901927
-0.6278677,1.5221082
-0.30328992,-2.2198699
-1.2716473,-2.2709625
0.59092087,0.08977088
0.32202578,0.13913181
-1.7572068,-1.4049636
-1.2860086,2.297504
-0.93284506,0.6730583
0.95392495,1.6599315
-1.3733972,0.98898053
1.9991335,1.9922262
-0.22241801,1.9360482
-0.80646557,2.9089706
3.4845748,-0.29264796
-0.77816916,1.3001795
-0.7119602,-2.8111107
0.0005141273,1.5925833
-0.50651985,1.1883703
-1.0539931,-0.5941099
-0.96999604,1.336642
0.6645719,0.35579053
1.3232822,0.69848835
-0.3485726,0.9562104
-1.3109182,1.9032232
-0.66025394,-2.4712472
-0.54082304,1.4932278
0.22501072,-0.89557457
0.07786769,-0.7662076
-0.05244557,1.7214309
0.7121795,1.6195956
0.75896287,-3.4267442
-0.47384697,1.2544436
-0.66302824,-0.72103405
-2.1100435,-1.536608
-1.1882738,-1.4734278
2.5410385,-1.0794629
-0.104228534,-0.40744156
0.23371974,2.7340465
0.919212,1.9506832
-0.5767958,-2.5584204
0.06615401,3.2067676
2.493543,0.06705937
-0.4923041,-2.1355023
0.20483884,-0.5392176
1.1119605,1.6829958
-2.107592,1.3021802
-1.350776,-2.0014646
0.9326511,1.5550678
0.05137825,2.1178887
-1.8006382,-2.7972934
-1.4692608,-1.7105516
0.022474721,-0.9979838
0.8500313,1.3406409
-1.2637135,0.47126243
-0.1628336,-0.23091668
-0.78945994,-2.579227
0.30789486,-0.18894681
-0.25292093,2.5699818
-0.8352778,-2.5759778
1.1802658,-1.064365
-0.3437338,1.1153983
0.012750268,-0.7400646
1.6551899,1.4476254
0.69680125,1.0694824
-1.4374577,1.3185502
3.046225,-0.47837391
-1.5881082,-2.763282
1.3929144,2.3455045
0.1820068,-0.05705656
-0.69432855,2.6710098
-1.3398194,1.9603201
1.1115868,2.0732043
3.5490296,-2.2668896
-0.38322547,1.3302357
-2.485126,1.772027
-1.4119072,0.7079729
2.513442,-0.09031139
0.09718402,-2.0207002
-0.7561179,-0.55441797
-0.42533928,1.7620543
-2.0408235,-1.8736308
1.8508933,1.6573983
2.194364,0.0037472248
-0.6003389,0.6934477
2.438516,0.16641793
-1.0566562,-2.2230065
1.7311534,-3.7079394
-1.178806,1.8398931
-1.4575968,-2.1905687
-1.1831074,-3.0485635
2.6853201,-0.5446775
-0.6701141,1.5583766
0.9514573,2.1360905
0.10407217,-2.8666313
-0.7015714,-2.0360372
1.1679235,1.9526228
0.9064513,1.7009966
-0.79794425,-2.3859007
-0.44576204,-2.0144112
0.14999166,2.3136046
-1.6775634,-2.7333453
-0.35298073,1.8973309
-1.0306529,2.1608212
-1.2224482,0.7954501
-1.2756819,1.6151062
-1.2123557,1.0965122
-0.5650868,3.07898
-0.16956633,2.1196067
-0.47110826,-0.54486656
-0.7171641,1.5786141
-1.3373038,-2.311812
2.8063393,-0.20445506
0.9623867,1.656328
-1.0006737,0.7254636
0.46068195,2.5092359
-0.89362645,2.6122067
-0.5206717,0.97608066
1.0842537,-0.13799278
0.17590876,1.8381284
-0.5555829,-0.6441933
-1.9267101,-1.7206146
-0.6029207,-0.50400686
0.01997827,2.4019656
-2.2925723,-2.2726262
2.9134862,0.3115398
0.37933427,-0.2849096
0.53817344,2.7160535
1.3248119,-1.3565965
1.5948989,0.39911684
-0.79785895,1.5812554
0.43497437,1.772167
-0.59120685,1.6012503
1.3404124,0.5958675
-0.30685237,1.1719973
-0.2844669,1.4983336
0.37117636,-0.537489
1.5854566,-0.29354572
2.1982422,1.4205908
-1.1016828,3.203644
-0.9019289,1.5438277
-0.090986066,1.6049477
0.48260581,-0.49760184
-1.8197447,-2.100391
-0.53428453,0.99178755
-1.7687852,1.7850758
3.011835,-0.43023813
-0.6040955,1.3115444
-0.6528941,2.5017462
-0.86597383,-1.8083367
-1.6861235,-1.9942292
0.0010819808,-2.37504
-1.5090714,2.1792188
0.15777472,-0.37209737
1.5417912,-0.42882943
-1.6348771,-1.1474452
-0.8981715,1.4070538
0.43112516,0.005489707
1.1615553,2.4058495
1.0474483,0.47635534
1.4448773,1.2502667
0.04052958,2.6749048
-1.5491748,-2.401415
-0.17642242,1.8059452
-1.3518056,1.8738981
-1.2199314,0.89759195
0.16989323,2.4352338
-1.9266274,-1.8325882
1.510399,0.9128336
-0.7469616,2.4990902
0.9908538,1.7535332
-0.33729112,1.0095898
-0.30377173,2.228033
2.091978,2.9724395
1.3421506,0.20808715
-0.8178989,1.8152611
0.28554478,-0.068006076
-1.3653499,1.0930084
0.8348235,0.12782681
3.109502,-0.40773812
-0.4069901,1.4507556
2.6013553,1.1234776
0.043576445,-0.6445941
-1.4427127,1.5840364
1.8025261,-2.1949935
1.2632859,2.5564253
0.04399302,2.9040155
-0.78032845,1.0290895
-1.9859493,-1.0573775
-0.8572284,-0.6432383
-1.374301,1.0121158
3.036074,-0.66185236
3.1458247,0.26338038
-1.3256931,1.3317076
-0.16110662,-0.425269
-1.4973913,-0.49436003
0.048335217,2.4622886
0.34874424,-0.84295344
-0.03474742,1.9091729
1.1146532,-1.1995084
3.7237053,-0.6867701
-2.1057074,-1.221308
-1.8480062,-1.8957899
-1.1481792,1.674809
-0.48638266,2.0478501
2.5402792,1.5508766
-1.2625855,-1.7545415
-0.39527696,2.267966
-1.7229173,2.215137
-0.2929551,2.2619703
-1.6771374,-1.8257109
-1.1234276,1.3767107
0.23326722,-0.82179904
-0.75114495,1.2342792
-0.49365067,1.5732069
-0.47800344,2.5795906
1.6754653,-2.081467
1.3003875,0.25836426
-0.43341726,-2.4480705
-0.10850281,-0.32752058
-0.7872376,2.2458234
1.9360317,-2.242067
0.75659347,3.659875
-0.50734574,-2.3236506
0.37817398,-0.14141648
-1.1440188,-0.9246341
0.19219077,-0.6325053
-1.0683086,1.7034044
3.2630663,1.386109
-0.8578402,1.2637479
0.019919466,1.838804
-2.025078,-2.0049877
-2.072062,-1.2807959
3.1912916,1.5070167
1.8211803,-2.0403821
-1.2328297,1.2392423
-0.4445368,-0.5005988
0.8016579,-0.108489744
1.7323575,0.34450033
-0.076536946,2.5168192
-1.3147041,-0.71413827
-0.105359666,-0.8359195
1.9778447,0.09623611
-0.76172614,1.1883564
3.058767,-0.008750714
3.5272384,0.266238
-0.5910998,-0.34011418
-0.8973582,1.5936388
-0.79185146,1.5183531
-0.8363794,2.7777297
-1.1047308,1.8959504
0.3633552,-0.698423
-0.6752241,-0.34723234
-0.30956927,1.2644942
-0.31254187,-1.0216208
-2.2215364,-1.607818
1.4629124,-0.6574321
-0.53970957,-0.7550489
1.0302854,2.0135536
-0.7441675,-2.3749557
-1.6793405,1.1675717
-0.51899433,1.0254321
-1.4392407,-3.3527842
0.9822305,-0.08546579
-0.22440875,-0.59510684
-0.6388374,2.5693583
-1.0664424,2.591902
1.1905534,0.57545686
-1.6661906,-2.8282714
-0.9773646,-2.8577294
-1.7853365,-2.0328088
-0.4590662,0.7518704
-0.5098434,-2.2591217
-0.90371746,-0.56602186
-0.073512904,2.210757
-0.9657342,-3.095701
3.4836516,1.5558556
-0.7491176,-0.3023762
-1.6460681,-1.1483272
-0.18494889,2.1723056
-0.7512462,1.279999
0.576317,-0.31828976
0.8114417,2.0447402
-1.7051052,-1.7377403
-0.12101924,2.8900688
-1.3549678,-1.6364634
-0.75576293,1.3907732
-0.801419,2.0304804
-0.7157108,1.3904576
-2.6267703,-2.6505616
2.3603375,2.8967512
-1.1368806,1.4029198
-0.2900592,1.7121145
-0.17416817,1.5858985
2.9623842,0.2686832
0.3501736,-0.83779955
-1.4102268,-2.1071012
0.81567544,-0.405844
0.028799254,-0.5677564
1.1547081,2.258723
-1.19198,-2.9066021
1.2389745,-0.22651635
-1.1777478,1.5284265
0.84396213,-0.10558146
0.14438751,2.666536
-1.2885491,1.1639181
-2.03906,-1.9362289
-0.50830215,1.8229584
1.288829,1.9014734
-1.411168,-2.9741542
0.86843216,2.5603693
0.6307229,0.8167285
-0.5564069,1.2320997
1.9864192,1.1323786
-1.7450162,-0.815199
-1.0792658,2.308046
0.47852644,2.2977018
3.451225,-1.9027729
-1.1206521,2.346934
2.0728343,-0.105792426
-2.312845,-2.566539
1.2910779,2.557112
3.1143777,1.3193707
-1.4550073,1.6565671
1.3214148,2.1796114
1.8757274,1.9322609
0.73536235,0.15225494
0.57949865,1.4363697
0.16848195,-0.67380846
-0.77471095,1.1594244
-1.8932782,-1.9657607
2.9192982,0.024286076
-1.6776171,2.084962
0.07788703,-1.2035762
-1.4942759,0.69124186
-0.7229267,1.0319098
-1.2650373,1.3842498
-1.9616821,1.1981444
-1.4869745,1.0413882
1.889003,-1.9743096
0.80228174,-1.1837511
-0.75296086,1.500779
0.514997,2.781442
-1.1972433,0.77472734
3.0529077,-1.6254511
1.3778955,-0.15263923
-0.33948052,-3.061625
-0.22486588,2.3051713
-0.36834225,1.0166287
-1.1238526,1.2225668
-0.31672806,2.4123929
0.5027216,-0.43483707
-0.7175365,1.7010044
-1.0892286,-0.30128717
-1.0839249,1.3660635
-1.3781369,1.334973
-0.6799754,-1.4340143
-0.8731911,2.2482126
-0.086480536,-2.5329196
-0.51983374,-1.7209439
-1.7224199,2.5978565
-1.5939565,2.569684
1.0688442,1.1346383
-0.8421202,-2.1252065
1.1824403,2.5482764
-0.2240057,-1.2802415
0.36061373,-0.07668575
3.5309665,1.6743742
3.9679265,-2.3272707
1.0667183,1.7669097
-1.20643,1.1929051
0.03869472,-0.3412974
-0.10338136,1.8836783
-1.7842727,2.4480593
2.0631094,0.804721
2.282101,0.45832273
1.4588666,0.520465
0.8722546,1.513862
0.010911182,-0.79805815
-0.30458996,2.3722482
-2.1230679,-1.9524584
-1.6003611,1.507499
-2.031103,-1.8518507
-0.9700313,-0.6170452
2.0909798,2.3489037
-1.578182,1.9254292
-0.29000637,2.7090495
-0.85478795,1.2535995
-1.1522542,-0.4183199
-0.2990827,2.7146425
1.826854,0.6103655
-0.32706007,2.3371158
1.038576,2.5554497
2.7970302,0.13054517
-2.0147896,-1.3353015
-1.2216089,-1.6330507
-0.32516366,-2.5513268
-0.2448025,-0.098620266
1.80893,0.8509965
0.9671441,1.7648174
-0.50042355,3.0182612
2.4331915,3.5387297
2.4505193,-1.2504083
-0.30877593,-3.1652403
0.10967095,0.67095554
-0.81151456,2.6694498
0.11614898,2.6057353
-1.2747865,-1.326575
-0.70905185,1.9918596
0.13496183,2.100619
-0.099373825,1.5560479
-1.0856974,1.2874718
-0.16052684,-0.6554631
-1.5327353,-0.9994556
2.1896217,-0.11643567
-0.8964264,-3.1254535
0.42928034,-0.16628379
-0.21136707,2.2785745
0.02932996,1.6976793
0.49028134,0.09075445
-0.6827256,2.320491
1.0141463,1.7624415
-0.54449797,-0.76822686
0.22130057,2.3602397
-1.832145,-1.4581783
-0.33432475,-2.496029
0.19003466,0.046502203
-1.6828178,1.460694
0.09875515,1.8993765
0.28323582,-3.2201722
-0.6649232,2.7287762
-0.4460634,-0.30935034
-0.5354993,-1.0373466
-0.22650549,2.4932458
-1.3653141,2.8289132
-1.9905369,1.4950156
0.0051701665,-0.27114016
3.1187317,0.19232017
0.73063815,-0.40532207
-0.7266215,-2.3202207
-1.5622094,3.4640687
0.6177673,0.17726988
-1.0244833,-3.369278
-1.1441386,-1.7996304
1.9830463,-2.0686965
1.1900412,1.61928
2.2655702,0.14082837
1.2948102,0.2399854
0.56701654,2.1375659
-0.16216764,2.1444857
0.9659154,2.0976305
0.494661,0.03581749
-0.4973365,1.1846629
-0.8481509,2.5943444
-1.9981558,-2.1737487
-0.9781553,-3.1289573
-1.989382,-2.1858215
-0.30475384,-0.27010623
1.6747695,2.8646789
-0.37732244,1.827284
-1.013403,3.054328
2.933212,-0.013361298
2.1461413,-0.8324523
-0.42190334,0.6761397
-1.136945,2.1908405
-0.84927964,3.0478623
-1.0212481,-2.481536
0.6565739,-1.4669892
0.95712155,1.6000502
-0.07149183,1.9519664
-0.5728163,2.4428961
1.5300786,-2.139867
2.5165176,1.5994881
-0.68793696,1.8555002
-1.215233,1.5242003
-0.36659428,1.2110022
-0.62942076,1.5098684
2.9994013,3.2946012
2.2157657,2.5313637
2.0518985,-2.6988788
-1.2718247,-2.6277318
-1.1495379,0.69198084
0.7377123,-0.25758854
-0.59911996,-3.2805147
-1.7351276,1.100542
-1.5256221,-1.4791731
-0.3217554,-2.2694247
-1.0499899,0.9666827
-1.6510878,-1.6018213
-1.020513,2.1221159
-3.2709377,0.42317805
-3.2841861,1.4058876
-0.22417012,-0.6816969
3.6140575,-2.282113
1.04772,1.7982978
0.110855244,-0.55926836
3.0320585,0.098088786
1.5475299,-1.3227268
-1.3599603,1.5504748
0.15357253,-0.6572424
-0.57730114,-2.0998793
-1.0305206,-2.5257516
0.25109562,-0.27113348
1.2556233,1.9739395
3.1101434,0.085162476
-0.2818596,2.7328749
4.1774235,0.13284075
0.17837863,2.0109572
-0.4918064,1.3127561
-0.4791888,-0.4742764
-0.30253738,0.8823159
0.22834966,0.88537383
2.297137,-0.2352655
0.1822047,-1.3569322
-0.2192268,2.2526183
-0.3078745,3.419587
-0.35589376,2.0947278
-1.3833115,2.1269212
-1.7643816,-0.86779773
-0.62057483,-2.253164
-1.1429135,1.5484201
-0.65606856,-2.2664099
-0.7244186,-0.4732261
-1.0893253,2.0259068
-1.899975,-2.157668
0.08185016,-0.5175681
2.9554899,1.4836155
-0.8865872,-2.4551227
-2.1238515,0.9439306
2.2208648,0.7730408
-2.2620306,-2.4359565
-0.25444612,-0.5570237
-0.084136076,2.7665951
-2.2021298,1.1400442
-1.397681,2.504918
-1.0175968,0.76455045
0.19588725,-2.6366339
-0.21860233,2.182401
-0.6180485,2.7115817
-0.92321867,1.368043
-0.939578,2.2085407
0.5878134,0.008559391
0.68874633,1.2758371
-1.4196337,1.20831
0.6620133,-0.88973665
1.115938,2.3518484
-0.5058917,1.8511842
-0.8239523,-3.0090125
-0.6868202,1.0548412
-1.0683417,-1.7190709
-0.22037995,-0.4136844
2.607584,-0.5157469
0.4881741,2.4155588
-1.4904342,-2.2159083
2.3944647,1.3178809
-0.7814491,1.377099
3.3359149,-0.132258
-0.08389234,-0.43793195
0.97503126,1.9753853
-0.7622984,-0.8251059
-1.6411519,-2.1261017
-0.78940153,-0.6546966
0.16073492,-0.18672381
-0.86270225,1.5245955
1.4466563,-0.102401346
-0.50438297,1.055149
0.70408154,1.318953
0.5253927,-0.019937001
1.070565,-0.112002276
-1.9566245,-1.910551
-0.8889043,0.84252906
-1.6020534,-0.85820913
-0.62182176,0.62996364
0.8845219,-0.8474728
-0.49335945,-2.3785348
-0.09888149,2.0683389
0.22474316,-0.49751517
0.9132586,1.7580348
1.4387429,3.0263362
1.8666053,2.282205
-1.3164741,-3.0599346
3.0255692,-0.57726824
-1.1480383,-0.5288038
0.19653457,0.83728135
-0.5240683,1.5860552
-1.5336863,-0.4145397
1.9000207,1.4632441
-0.6934415,-2.0981793
-1.5104187,1.7302089
-0.33598134,-0.63475215
0.05806368,1.0028348
1.343413,2.5866606
3.2578053,2.3094656
0.7683971,-0.6767025
-0.95864815,1.8469186
-0.5157044,-0.38595143
-0.68736064,-0.43957925
-1.9691305,-1.3577554
0.63031995,2.9210365
0.75053734,-0.04895223
-0.6866297,1.4618198
0.16982993,0.9211472
-0.8817526,0.7465911
-0.14456132,2.4046254
1.0152913,-0.31927574
1.1912353,1.9337038
-1.7482381,-1.7967008
-0.9254729,1.0140254
1.1277965,1.9379569
-0.2757288,2.5112722
-0.26235455,-1.9839456
2.6084704,-1.2473645
2.0545013,0.8339157
-0.90632,-2.4066873
-0.3853815,-2.0688813
-2.4111228,-2.233851
1.0834314,-1.363094
2.000274,1.7205967
-0.40266398,0.57227933
1.8725548,0.2303985
1.5442467,0.30272657
-1.5518236,1.4420253
-0.6806871,-1.094704
3.373881,-0.5272567
-0.72832036,-1.912223
2.8944747,1.42244
-1.3375849,-1.6826566
-0.9878184,2.0593312
-1.4051955,0.8673593
-1.1396753,0.76797676
2.2124708,-2.4375062
-0.97361356,1.4565973
-1.3105359,2.0415857
-0.36528608,2.1675305
0.15886438,-2.4446402
-0.14126858,-2.076121
0.78813267,-0.0722258
-1.796203,2.7828574
-1.5678394,-1.6740148
-0.27582562,1.025247
0.59608686,1.0005343
-1.5173366,0.73290396
1.2394828,0.6394204
1.188504,-0.70362437
-1.1298937,-1.7348791
1.060777,2.3664007
2.4665265,1.115001
4.0623374,-0.5486242
